Detected max OpenMP threads: 16

Starting K-Means (sequential baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000

Iteration   47 | reassigned:       12 | max movement:     0.218218 | time (ms):      8.475
Iteration   48 | reassigned:        5 | max movement:     0.122977 | time (ms):      8.569
Iteration   49 | reassigned:        5 | max movement:     0.124736 | time (ms):      8.429
Iteration   50 | reassigned:        1 | max movement:     0.033316 | time (ms):      8.627
Iteration   51 | reassigned:        0 | max movement:     0.000000 | time (ms):      8.503

Starting K-Means (naive OpenMP baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000
Configured threads: 8 | OpenMP reports max threads: 8
Iteration    1 | reassigned:    50000 | max movement:   146.099966 | time (ms):     10.466
Iteration    2 | reassigned:     7605 | max movement:    64.795984 | time (ms):     10.258
Iteration    3 | reassigned:     3975 | max movement:    42.587898 | time (ms):     10.257
Iteration    4 | reassigned:     2797 | max movement:    31.978641 | time (ms):     10.219
Iteration    5 | reassigned:     1952 | max movement:    24.155399 | time (ms):     10.250
Iteration    6 | reassigned:     1437 | max movement:    18.573604 | time (ms):      9.821
Iteration    7 | reassigned:     1213 | max movement:    16.190567 | time (ms):     10.114
Iteration    8 | reassigned:     1167 | max movement:    18.168311 | time (ms):      9.165
Iteration    9 | reassigned:     1221 | max movement:    19.897640 | time (ms):      8.991
Iteration   10 | reassigned:     1178 | max movement:    17.867649 | time (ms):     10.959
Iteration   11 | reassigned:     1118 | max movement:    14.782419 | time (ms):     11.282
Iteration   12 | reassigned:     1026 | max movement:    10.781743 | time (ms):     10.871
Iteration   13 | reassigned:      958 | max movement:     8.019157 | time (ms):     11.097
Iteration   14 | reassigned:      922 | max movement:     7.655137 | time (ms):     11.270
Iteration   15 | reassigned:      928 | max movement:     8.495632 | time (ms):     11.040
Iteration   16 | reassigned:      882 | max movement:     9.323526 | time (ms):     11.038
Iteration   17 | reassigned:      859 | max movement:     9.184673 | time (ms):     11.503
Iteration   18 | reassigned:      796 | max movement:     9.232759 | time (ms):     10.620
Iteration   19 | reassigned:      789 | max movement:     9.149255 | time (ms):     10.471
Iteration   20 | reassigned:      805 | max movement:    10.217238 | time (ms):     10.722
Iteration   21 | reassigned:      845 | max movement:    11.961146 | time (ms):      9.341
Iteration   22 | reassigned:      941 | max movement:    15.068757 | time (ms):      9.792
Iteration   23 | reassigned:      997 | max movement:    15.340640 | time (ms):     10.565
Iteration   24 | reassigned:      973 | max movement:    14.407206 | time (ms):     10.627
Iteration   25 | reassigned:      881 | max movement:    12.531410 | time (ms):     10.700
Iteration   26 | reassigned:      771 | max movement:     9.411123 | time (ms):     10.755
Iteration   27 | reassigned:      679 | max movement:     8.254305 | time (ms):      9.582
Iteration   28 | reassigned:      658 | max movement:     8.234129 | time (ms):      8.450
Iteration   29 | reassigned:      638 | max movement:     7.942876 | time (ms):     10.012
Iteration   30 | reassigned:      625 | max movement:     7.003403 | time (ms):     10.490
Iteration   31 | reassigned:      540 | max movement:     6.074364 | time (ms):      9.301
Iteration   32 | reassigned:      528 | max movement:     5.455717 | time (ms):      8.547
Iteration   33 | reassigned:      503 | max movement:     5.526573 | time (ms):      7.587
Iteration   34 | reassigned:      391 | max movement:     4.246682 | time (ms):      7.477
Iteration   35 | reassigned:      338 | max movement:     3.846131 | time (ms):      7.507
Iteration   36 | reassigned:      281 | max movement:     2.594847 | time (ms):      7.529
Iteration   37 | reassigned:      215 | max movement:     1.999932 | time (ms):      8.210
Iteration   38 | reassigned:      184 | max movement:     1.702390 | time (ms):      8.808
Iteration   39 | reassigned:      172 | max movement:     1.807665 | time (ms):      8.153
Iteration   40 | reassigned:      135 | max movement:     1.610172 | time (ms):      8.067
Iteration   41 | reassigned:      136 | max movement:     1.812550 | time (ms):      8.062
Iteration   42 | reassigned:      121 | max movement:     1.500972 | time (ms):      8.076
Iteration   43 | reassigned:      109 | max movement:     1.077695 | time (ms):      9.030
Iteration   44 | reassigned:       88 | max movement:     0.867798 | time (ms):      9.087
Iteration   45 | reassigned:       83 | max movement:     0.988385 | time (ms):      8.833
Iteration   46 | reassigned:       74 | max movement:     0.854243 | time (ms):      8.929
Iteration   47 | reassigned:       52 | max movement:     0.743430 | time (ms):      8.769
Iteration   48 | reassigned:       48 | max movement:     0.625814 | time (ms):      9.139
Iteration   49 | reassigned:       43 | max movement:     0.526877 | time (ms):     10.690
Iteration   50 | reassigned:       46 | max movement:     0.733968 | time (ms):      9.955
Iteration   51 | reassigned:       44 | max movement:     0.749431 | time (ms):      9.629
Iteration   52 | reassigned:       38 | max movement:     0.643949 | time (ms):      9.192
Iteration   53 | reassigned:       27 | max movement:     0.451860 | time (ms):      9.230
Iteration   54 | reassigned:       21 | max movement:     0.340052 | time (ms):      9.074
Iteration   55 | reassigned:       16 | max movement:     0.274212 | time (ms):      9.045
Iteration   56 | reassigned:       19 | max movement:     0.302108 | time (ms):      8.935
Iteration   57 | reassigned:       24 | max movement:     0.399107 | time (ms):      8.651
Iteration   58 | reassigned:       25 | max movement:     0.531716 | time (ms):     11.023
Iteration   59 | reassigned:       29 | max movement:     0.495042 | time (ms):      9.498
Iteration   60 | reassigned:       22 | max movement:     0.347143 | time (ms):      9.514
Iteration   61 | reassigned:       25 | max movement:     0.355241 | time (ms):     10.945
Iteration   62 | reassigned:       22 | max movement:     0.398922 | time (ms):     10.152
Iteration   63 | reassigned:       26 | max movement:     0.424254 | time (ms):      9.720
Iteration   64 | reassigned:       17 | max movement:     0.356945 | time (ms):      9.623
Iteration   65 | reassigned:       13 | max movement:     0.203855 | time (ms):      9.623
Iteration   66 | reassigned:       11 | max movement:     0.241997 | time (ms):     11.131
Iteration   67 | reassigned:        8 | max movement:     0.198519 | time (ms):     10.073
Iteration   68 | reassigned:        5 | max movement:     0.127821 | time (ms):      9.134
Iteration   69 | reassigned:        7 | max movement:     0.189799 | time (ms):      8.984
Iteration   70 | reassigned:        6 | max movement:     0.161966 | time (ms):      8.850
Iteration   71 | reassigned:        2 | max movement:     0.068382 | time (ms):      7.826
Iteration   72 | reassigned:        1 | max movement:     0.033474 | time (ms):      7.913
Iteration   73 | reassigned:        0 | max movement:     0.000000 | time (ms):      9.329

Starting K-Means (naive OpenMP baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000
Configured threads: 8 | OpenMP reports max threads: 8
Iteration    1 | reassigned:    50000 | max movement:   255.115888 | time (ms):      8.823
Iteration    2 | reassigned:    12733 | max movement:   127.152852 | time (ms):      9.419
Iteration    3 | reassigned:     5886 | max movement:    54.076826 | time (ms):      9.251
Iteration    4 | reassigned:     4250 | max movement:    42.305998 | time (ms):      8.843
Iteration    5 | reassigned:     3591 | max movement:    35.151867 | time (ms):      8.772
Iteration    6 | reassigned:     2944 | max movement:    30.627521 | time (ms):      7.367
Iteration    7 | reassigned:     2426 | max movement:    27.171356 | time (ms):      7.215
Iteration    8 | reassigned:     1920 | max movement:    23.223461 | time (ms):      7.233
Iteration    9 | reassigned:     1608 | max movement:    19.445633 | time (ms):      7.438
Iteration   10 | reassigned:     1223 | max movement:    13.676613 | time (ms):      7.821
Iteration   11 | reassigned:      958 | max movement:    10.618072 | time (ms):      8.119
Iteration   12 | reassigned:      773 | max movement:     8.334361 | time (ms):      8.955
Iteration   13 | reassigned:      640 | max movement:     6.716498 | time (ms):      8.511
Iteration   14 | reassigned:      531 | max movement:     5.128861 | time (ms):      9.237
Iteration   15 | reassigned:      424 | max movement:     4.910608 | time (ms):      9.725
Iteration   16 | reassigned:      358 | max movement:     4.050521 | time (ms):     12.057
Iteration   17 | reassigned:      276 | max movement:     3.257065 | time (ms):     10.399
Iteration   18 | reassigned:      251 | max movement:     2.764352 | time (ms):     11.065
Iteration   19 | reassigned:      202 | max movement:     2.394247 | time (ms):     11.117
Iteration   20 | reassigned:      177 | max movement:     2.099915 | time (ms):      9.419
Iteration   21 | reassigned:      139 | max movement:     1.662567 | time (ms):      8.520
Iteration   22 | reassigned:      108 | max movement:     1.407719 | time (ms):      9.546
Iteration   23 | reassigned:       87 | max movement:     1.153325 | time (ms):      9.807
Iteration   24 | reassigned:       73 | max movement:     1.097426 | time (ms):      8.167
Iteration   25 | reassigned:       68 | max movement:     0.592274 | time (ms):      7.744
Iteration   26 | reassigned:       55 | max movement:     0.574911 | time (ms):      7.377
Iteration   27 | reassigned:       44 | max movement:     0.483999 | time (ms):      8.224
Iteration   28 | reassigned:       43 | max movement:     0.624748 | time (ms):      6.859
Iteration   29 | reassigned:       43 | max movement:     0.668995 | time (ms):      9.000
Iteration   30 | reassigned:       46 | max movement:     0.912670 | time (ms):      7.922
Iteration   31 | reassigned:       57 | max movement:     1.024880 | time (ms):      8.905
Iteration   32 | reassigned:       55 | max movement:     1.069681 | time (ms):      7.732
Iteration   33 | reassigned:       52 | max movement:     0.745305 | time (ms):      8.314
Iteration   34 | reassigned:       47 | max movement:     0.609299 | time (ms):      9.023
Iteration   35 | reassigned:       47 | max movement:     0.562929 | time (ms):      9.551
Iteration   36 | reassigned:       31 | max movement:     0.392108 | time (ms):      9.267
Iteration   37 | reassigned:       38 | max movement:     0.454827 | time (ms):     10.233
Iteration   38 | reassigned:       30 | max movement:     0.424376 | time (ms):     10.896
Iteration   39 | reassigned:       27 | max movement:     0.388575 | time (ms):     10.685
Iteration   40 | reassigned:       21 | max movement:     0.308642 | time (ms):     10.799
Iteration   41 | reassigned:       16 | max movement:     0.282552 | time (ms):     10.811
Iteration   42 | reassigned:       22 | max movement:     0.264183 | time (ms):     10.864
Iteration   43 | reassigned:       19 | max movement:     0.230444 | time (ms):     10.701
Iteration   44 | reassigned:       20 | max movement:     0.226780 | time (ms):     10.583
Iteration   45 | reassigned:       16 | max movement:     0.239134 | time (ms):     10.693
Iteration   46 | reassigned:       15 | max movement:     0.307046 | time (ms):     10.297
Iteration   47 | reassigned:       14 | max movement:     0.206331 | time (ms):      9.305
Iteration   48 | reassigned:       12 | max movement:     0.153946 | time (ms):      8.539
Iteration   49 | reassigned:        8 | max movement:     0.141003 | time (ms):      8.105
Iteration   50 | reassigned:        4 | max movement:     0.088075 | time (ms):      9.687
Iteration   51 | reassigned:        2 | max movement:     0.057519 | time (ms):     11.392
Iteration   52 | reassigned:        0 | max movement:     0.000000 | time (ms):     10.296

Starting K-Means (naive OpenMP baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000
Configured threads: 8 | OpenMP reports max threads: 8
Iteration    1 | reassigned:    50000 | max movement:   198.463080 | time (ms):     10.651
Iteration    2 | reassigned:     8421 | max movement:    59.944949 | time (ms):     10.635
Iteration    3 | reassigned:     3513 | max movement:    38.624975 | time (ms):     10.910
Iteration    4 | reassigned:     2689 | max movement:    28.480559 | time (ms):     10.088
Iteration    5 | reassigned:     2248 | max movement:    21.866558 | time (ms):      8.599
Iteration    6 | reassigned:     1906 | max movement:    18.928731 | time (ms):      9.107
Iteration    7 | reassigned:     1587 | max movement:    16.383393 | time (ms):     12.108
Iteration    8 | reassigned:     1438 | max movement:    13.408756 | time (ms):     10.728
Iteration    9 | reassigned:     1247 | max movement:    11.584877 | time (ms):      9.429
Iteration   10 | reassigned:     1094 | max movement:     9.682253 | time (ms):     10.492
Iteration   11 | reassigned:      914 | max movement:     8.722842 | time (ms):      8.339
Iteration   12 | reassigned:      775 | max movement:     6.756788 | time (ms):      8.124
Iteration   13 | reassigned:      704 | max movement:     6.170147 | time (ms):      8.788
Iteration   14 | reassigned:      607 | max movement:     5.504065 | time (ms):      8.898
Iteration   15 | reassigned:      503 | max movement:     4.839191 | time (ms):      8.619
Iteration   16 | reassigned:      446 | max movement:     4.725535 | time (ms):      8.520
Iteration   17 | reassigned:      395 | max movement:     4.578894 | time (ms):      8.442
Iteration   18 | reassigned:      344 | max movement:     4.514096 | time (ms):      8.309
Iteration   19 | reassigned:      327 | max movement:     4.299544 | time (ms):      7.709
Iteration   20 | reassigned:      297 | max movement:     3.662638 | time (ms):      7.790
Iteration   21 | reassigned:      250 | max movement:     2.814556 | time (ms):      9.024
Iteration   22 | reassigned:      212 | max movement:     2.312627 | time (ms):      8.956
Iteration   23 | reassigned:      173 | max movement:     1.547551 | time (ms):      8.728
Iteration   24 | reassigned:      150 | max movement:     1.471828 | time (ms):      8.628
Iteration   25 | reassigned:      129 | max movement:     1.293487 | time (ms):      9.303
Iteration   26 | reassigned:      114 | max movement:     1.319676 | time (ms):      8.758
Iteration   27 | reassigned:       71 | max movement:     1.007283 | time (ms):      7.705
Iteration   28 | reassigned:       62 | max movement:     0.836507 | time (ms):      8.029
Iteration   29 | reassigned:       50 | max movement:     0.850341 | time (ms):      8.850
Iteration   30 | reassigned:       39 | max movement:     0.471602 | time (ms):      9.127
Iteration   31 | reassigned:       42 | max movement:     0.704650 | time (ms):      9.125
Iteration   32 | reassigned:       42 | max movement:     0.772832 | time (ms):      8.948
Iteration   33 | reassigned:       31 | max movement:     0.544407 | time (ms):      8.971
Iteration   34 | reassigned:       18 | max movement:     0.391712 | time (ms):      7.787
Iteration   35 | reassigned:       22 | max movement:     0.422982 | time (ms):      7.047
Iteration   36 | reassigned:       18 | max movement:     0.183481 | time (ms):      6.995
Iteration   37 | reassigned:       15 | max movement:     0.147125 | time (ms):      6.917
Iteration   38 | reassigned:       11 | max movement:     0.144469 | time (ms):      6.895
Iteration   39 | reassigned:       17 | max movement:     0.285217 | time (ms):      7.504
Iteration   40 | reassigned:       21 | max movement:     0.284746 | time (ms):      7.633
Iteration   41 | reassigned:       24 | max movement:     0.281690 | time (ms):      9.082
Iteration   42 | reassigned:       19 | max movement:     0.310108 | time (ms):      9.650
Iteration   43 | reassigned:       19 | max movement:     0.443358 | time (ms):      9.857
Iteration   44 | reassigned:       12 | max movement:     0.325370 | time (ms):      9.348
Iteration   45 | reassigned:       12 | max movement:     0.288010 | time (ms):      8.723
Iteration   46 | reassigned:       14 | max movement:     0.240113 | time (ms):     10.053
Iteration   47 | reassigned:       12 | max movement:     0.218218 | time (ms):     10.623
Iteration   48 | reassigned:        5 | max movement:     0.122977 | time (ms):     11.130
Iteration   49 | reassigned:        5 | max movement:     0.124736 | time (ms):     11.176
Iteration   50 | reassigned:        1 | max movement:     0.033316 | time (ms):     11.238
Iteration   51 | reassigned:        0 | max movement:     0.000000 | time (ms):      9.481

Starting K-Means (naive OpenMP baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000
Configured threads: 1 | OpenMP reports max threads: 1
Iteration    1 | reassigned:    50000 | max movement:   146.099966 | time (ms):      1.701
Iteration    2 | reassigned:     7605 | max movement:    64.795984 | time (ms):      1.854
Iteration    3 | reassigned:     3975 | max movement:    42.587898 | time (ms):      1.637
Iteration    4 | reassigned:     2797 | max movement:    31.978641 | time (ms):      2.585
Iteration    5 | reassigned:     1952 | max movement:    24.155399 | time (ms):      1.786
Iteration    6 | reassigned:     1437 | max movement:    18.573604 | time (ms):      1.730
Iteration    7 | reassigned:     1213 | max movement:    16.190567 | time (ms):      1.545
Iteration    8 | reassigned:     1167 | max movement:    18.168311 | time (ms):      1.732
Iteration    9 | reassigned:     1221 | max movement:    19.897640 | time (ms):      1.593
Iteration   10 | reassigned:     1178 | max movement:    17.867649 | time (ms):      1.579
Iteration   11 | reassigned:     1118 | max movement:    14.782419 | time (ms):      1.568
Iteration   12 | reassigned:     1026 | max movement:    10.781743 | time (ms):      1.591
Iteration   13 | reassigned:      958 | max movement:     8.019157 | time (ms):      1.724
Iteration   14 | reassigned:      922 | max movement:     7.655137 | time (ms):      1.593
Iteration   15 | reassigned:      928 | max movement:     8.495632 | time (ms):      1.648
Iteration   16 | reassigned:      882 | max movement:     9.323526 | time (ms):      1.686
Iteration   17 | reassigned:      859 | max movement:     9.184673 | time (ms):      1.622
Iteration   18 | reassigned:      796 | max movement:     9.232759 | time (ms):      1.612
Iteration   19 | reassigned:      789 | max movement:     9.149255 | time (ms):      1.628
Iteration   20 | reassigned:      805 | max movement:    10.217238 | time (ms):      1.621
Iteration   21 | reassigned:      845 | max movement:    11.961146 | time (ms):      1.608
Iteration   22 | reassigned:      941 | max movement:    15.068757 | time (ms):      1.691
Iteration   23 | reassigned:      997 | max movement:    15.340640 | time (ms):      1.625
Iteration   24 | reassigned:      973 | max movement:    14.407206 | time (ms):      1.616
Iteration   25 | reassigned:      881 | max movement:    12.531410 | time (ms):      1.650
Iteration   26 | reassigned:      771 | max movement:     9.411123 | time (ms):      1.616
Iteration   27 | reassigned:      679 | max movement:     8.254305 | time (ms):      1.578
Iteration   28 | reassigned:      658 | max movement:     8.234129 | time (ms):      1.613
Iteration   29 | reassigned:      638 | max movement:     7.942876 | time (ms):      1.591
Iteration   30 | reassigned:      625 | max movement:     7.003403 | time (ms):      1.582
Iteration   31 | reassigned:      540 | max movement:     6.074364 | time (ms):      1.562
Iteration   32 | reassigned:      528 | max movement:     5.455717 | time (ms):      1.565
Iteration   33 | reassigned:      503 | max movement:     5.526573 | time (ms):      1.579
Iteration   34 | reassigned:      391 | max movement:     4.246682 | time (ms):      1.646
Iteration   35 | reassigned:      338 | max movement:     3.846131 | time (ms):      1.769
Iteration   36 | reassigned:      281 | max movement:     2.594847 | time (ms):      1.646
Iteration   37 | reassigned:      215 | max movement:     1.999932 | time (ms):      1.666
Iteration   38 | reassigned:      184 | max movement:     1.702390 | time (ms):      1.670
Iteration   39 | reassigned:      172 | max movement:     1.807665 | time (ms):      1.619
Iteration   40 | reassigned:      135 | max movement:     1.610172 | time (ms):      1.645
Iteration   41 | reassigned:      136 | max movement:     1.812550 | time (ms):      1.597
Iteration   42 | reassigned:      121 | max movement:     1.500972 | time (ms):      1.607
Iteration   43 | reassigned:      109 | max movement:     1.077695 | time (ms):      1.643
Iteration   44 | reassigned:       88 | max movement:     0.867798 | time (ms):      1.679
Iteration   45 | reassigned:       83 | max movement:     0.988385 | time (ms):      1.647
Iteration   46 | reassigned:       74 | max movement:     0.854243 | time (ms):      1.611
Iteration   47 | reassigned:       52 | max movement:     0.743430 | time (ms):      1.645
Iteration   48 | reassigned:       48 | max movement:     0.625814 | time (ms):      1.611
Iteration   49 | reassigned:       43 | max movement:     0.526877 | time (ms):      1.624
Iteration   50 | reassigned:       46 | max movement:     0.733968 | time (ms):      1.621
Iteration   51 | reassigned:       44 | max movement:     0.749431 | time (ms):      1.618
Iteration   52 | reassigned:       38 | max movement:     0.643949 | time (ms):      1.622
Iteration   53 | reassigned:       27 | max movement:     0.451860 | time (ms):      1.589
Iteration   54 | reassigned:       21 | max movement:     0.340052 | time (ms):      1.622
Iteration   55 | reassigned:       16 | max movement:     0.274212 | time (ms):      1.622
Iteration   56 | reassigned:       19 | max movement:     0.302108 | time (ms):      1.623
Iteration   57 | reassigned:       24 | max movement:     0.399107 | time (ms):      1.623
Iteration   58 | reassigned:       25 | max movement:     0.531716 | time (ms):      1.628
Iteration   59 | reassigned:       29 | max movement:     0.495042 | time (ms):      1.649
Iteration   60 | reassigned:       22 | max movement:     0.347143 | time (ms):      1.611
Iteration   61 | reassigned:       25 | max movement:     0.355241 | time (ms):      1.574
Iteration   62 | reassigned:       22 | max movement:     0.398922 | time (ms):      1.640
Iteration   63 | reassigned:       26 | max movement:     0.424254 | time (ms):      1.616
Iteration   64 | reassigned:       17 | max movement:     0.356945 | time (ms):      1.643
Iteration   65 | reassigned:       13 | max movement:     0.203855 | time (ms):      1.628
Iteration   66 | reassigned:       11 | max movement:     0.241997 | time (ms):      1.621
Iteration   67 | reassigned:        8 | max movement:     0.198519 | time (ms):      1.640
Iteration   68 | reassigned:        5 | max movement:     0.127821 | time (ms):      1.651
Iteration   69 | reassigned:        7 | max movement:     0.189799 | time (ms):      1.636
Iteration   70 | reassigned:        6 | max movement:     0.161966 | time (ms):      1.648
Iteration   71 | reassigned:        2 | max movement:     0.068382 | time (ms):      1.609
Iteration   72 | reassigned:        1 | max movement:     0.033474 | time (ms):      1.596
Iteration   73 | reassigned:        0 | max movement:     0.000000 | time (ms):      1.581

Starting K-Means (naive OpenMP baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000
Configured threads: 1 | OpenMP reports max threads: 1
Iteration    1 | reassigned:    50000 | max movement:   255.115888 | time (ms):      1.769
Iteration    2 | reassigned:    12733 | max movement:   127.152852 | time (ms):      1.892
Iteration    3 | reassigned:     5886 | max movement:    54.076826 | time (ms):      1.792
Iteration    4 | reassigned:     4250 | max movement:    42.305998 | time (ms):      1.669
Iteration    5 | reassigned:     3591 | max movement:    35.151867 | time (ms):      1.703
Iteration    6 | reassigned:     2944 | max movement:    30.627521 | time (ms):      1.679
Iteration    7 | reassigned:     2426 | max movement:    27.171356 | time (ms):      1.658
Iteration    8 | reassigned:     1920 | max movement:    23.223461 | time (ms):      1.642
Iteration    9 | reassigned:     1608 | max movement:    19.445633 | time (ms):      1.647
Iteration   10 | reassigned:     1223 | max movement:    13.676613 | time (ms):      1.659
Iteration   11 | reassigned:      958 | max movement:    10.618072 | time (ms):      1.649
Iteration   12 | reassigned:      773 | max movement:     8.334361 | time (ms):      1.664
Iteration   13 | reassigned:      640 | max movement:     6.716498 | time (ms):      1.641
Iteration   14 | reassigned:      531 | max movement:     5.128861 | time (ms):      1.598
Iteration   15 | reassigned:      424 | max movement:     4.910608 | time (ms):      1.615
Iteration   16 | reassigned:      358 | max movement:     4.050521 | time (ms):      1.594
Iteration   17 | reassigned:      276 | max movement:     3.257065 | time (ms):      1.599
Iteration   18 | reassigned:      251 | max movement:     2.764352 | time (ms):      1.645
Iteration   19 | reassigned:      202 | max movement:     2.394247 | time (ms):      1.587
Iteration   20 | reassigned:      177 | max movement:     2.099915 | time (ms):      1.647
Iteration   21 | reassigned:      139 | max movement:     1.662567 | time (ms):      1.676
Iteration   22 | reassigned:      108 | max movement:     1.407719 | time (ms):      1.688
Iteration   23 | reassigned:       87 | max movement:     1.153325 | time (ms):      1.589
Iteration   24 | reassigned:       73 | max movement:     1.097426 | time (ms):      1.697
Iteration   25 | reassigned:       68 | max movement:     0.592274 | time (ms):      1.609
Iteration   26 | reassigned:       55 | max movement:     0.574911 | time (ms):      1.603
Iteration   27 | reassigned:       44 | max movement:     0.483999 | time (ms):      1.597
Iteration   28 | reassigned:       43 | max movement:     0.624748 | time (ms):      1.568
Iteration   29 | reassigned:       43 | max movement:     0.668995 | time (ms):      1.582
Iteration   30 | reassigned:       46 | max movement:     0.912670 | time (ms):      1.619
Iteration   31 | reassigned:       57 | max movement:     1.024880 | time (ms):      1.645
Iteration   32 | reassigned:       55 | max movement:     1.069681 | time (ms):      1.666
Iteration   33 | reassigned:       52 | max movement:     0.745305 | time (ms):      1.588
Iteration   34 | reassigned:       47 | max movement:     0.609299 | time (ms):      1.578
Iteration   35 | reassigned:       47 | max movement:     0.562929 | time (ms):      1.622
Iteration   36 | reassigned:       31 | max movement:     0.392108 | time (ms):      1.590
Iteration   37 | reassigned:       38 | max movement:     0.454827 | time (ms):      1.658
Iteration   38 | reassigned:       30 | max movement:     0.424376 | time (ms):      1.587
Iteration   39 | reassigned:       27 | max movement:     0.388575 | time (ms):      1.612
Iteration   40 | reassigned:       21 | max movement:     0.308642 | time (ms):      1.572
Iteration   41 | reassigned:       16 | max movement:     0.282552 | time (ms):      1.628
Iteration   42 | reassigned:       22 | max movement:     0.264183 | time (ms):      1.672
Iteration   43 | reassigned:       19 | max movement:     0.230444 | time (ms):      1.799
Iteration   44 | reassigned:       20 | max movement:     0.226780 | time (ms):      1.681
Iteration   45 | reassigned:       16 | max movement:     0.239134 | time (ms):      1.640
Iteration   46 | reassigned:       15 | max movement:     0.307046 | time (ms):      1.614
Iteration   47 | reassigned:       14 | max movement:     0.206331 | time (ms):      1.619
Iteration   48 | reassigned:       12 | max movement:     0.153946 | time (ms):      1.618
Iteration   49 | reassigned:        8 | max movement:     0.141003 | time (ms):      1.631
Iteration   50 | reassigned:        4 | max movement:     0.088075 | time (ms):      1.605
Iteration   51 | reassigned:        2 | max movement:     0.057519 | time (ms):      1.678
Iteration   52 | reassigned:        0 | max movement:     0.000000 | time (ms):      1.651

Starting K-Means (naive OpenMP baseline)
Points: 50000, Clusters: 10, Max Iterations: 1000
Configured threads: 1 | OpenMP reports max threads: 1
Iteration    1 | reassigned:    50000 | max movement:   198.463080 | time (ms):      1.737
Iteration    2 | reassigned:     8421 | max movement:    59.944949 | time (ms):      1.742
Iteration    3 | reassigned:     3513 | max movement:    38.624975 | time (ms):      1.663
Iteration    4 | reassigned:     2689 | max movement:    28.480559 | time (ms):      1.658
Iteration    5 | reassigned:     2248 | max movement:    21.866558 | time (ms):      1.671
Iteration    6 | reassigned:     1906 | max movement:    18.928731 | time (ms):      1.653
Iteration    7 | reassigned:     1587 | max movement:    16.383393 | time (ms):      1.656
Iteration    8 | reassigned:     1438 | max movement:    13.408756 | time (ms):      1.657
Iteration    9 | reassigned:     1247 | max movement:    11.584877 | time (ms):      1.634
Iteration   10 | reassigned:     1094 | max movement:     9.682253 | time (ms):      1.638
Iteration   11 | reassigned:      914 | max movement:     8.722842 | time (ms):      1.650
Iteration   12 | reassigned:      775 | max movement:     6.756788 | time (ms):      1.652
Iteration   13 | reassigned:      704 | max movement:     6.170147 | time (ms):      1.634
Iteration   14 | reassigned:      607 | max movement:     5.504065 | time (ms):      1.630
Iteration   15 | reassigned:      503 | max movement:     4.839191 | time (ms):      1.634
Iteration   16 | reassigned:      446 | max movement:     4.725535 | time (ms):      1.613
Iteration   17 | reassigned:      395 | max movement:     4.578894 | time (ms):      1.637
Iteration   18 | reassigned:      344 | max movement:     4.514096 | time (ms):      1.630
Iteration   19 | reassigned:      327 | max movement:     4.299544 | time (ms):      1.617
Iteration   20 | reassigned:      297 | max movement:     3.662638 | time (ms):      1.634
Iteration   21 | reassigned:      250 | max movement:     2.814556 | time (ms):      1.626
Iteration   22 | reassigned:      212 | max movement:     2.312627 | time (ms):      1.619
Iteration   23 | reassigned:      173 | max movement:     1.547551 | time (ms):      1.686
Iteration   24 | reassigned:      150 | max movement:     1.471828 | time (ms):      1.612
Iteration   25 | reassigned:      129 | max movement:     1.293487 | time (ms):      1.641
Iteration   26 | reassigned:      114 | max movement:     1.319676 | time (ms):      1.616
Iteration   27 | reassigned:       71 | max movement:     1.007283 | time (ms):      1.624
Iteration   28 | reassigned:       62 | max movement:     0.836507 | time (ms):      1.629
Iteration   29 | reassigned:       50 | max movement:     0.850341 | time (ms):      1.633
Iteration   30 | reassigned:       39 | max movement:     0.471602 | time (ms):      1.679
Iteration   31 | reassigned:       42 | max movement:     0.704650 | time (ms):      1.624
Iteration   32 | reassigned:       42 | max movement:     0.772832 | time (ms):      1.662
Iteration   33 | reassigned:       31 | max movement:     0.544407 | time (ms):      1.634
Iteration   34 | reassigned:       18 | max movement:     0.391712 | time (ms):      1.618
Iteration   35 | reassigned:       22 | max movement:     0.422982 | time (ms):      1.641
Iteration   36 | reassigned:       18 | max movement:     0.183481 | time (ms):      1.601
Iteration   37 | reassigned:       15 | max movement:     0.147125 | time (ms):      1.612
Iteration   38 | reassigned:       11 | max movement:     0.144469 | time (ms):      1.622
Iteration   39 | reassigned:       17 | max movement:     0.285217 | time (ms):      1.635
Iteration   40 | reassigned:       21 | max movement:     0.284746 | time (ms):      1.625
Iteration   41 | reassigned:       24 | max movement:     0.281690 | time (ms):      1.638
Iteration   42 | reassigned:       19 | max movement:     0.310108 | time (ms):      1.613
Iteration   43 | reassigned:       19 | max movement:     0.443358 | time (ms):      1.593
Iteration   44 | reassigned:       12 | max movement:     0.325370 | time (ms):      1.592
Iteration   45 | reassigned:       12 | max movement:     0.288010 | time (ms):      1.592
Iteration   46 | reassigned:       14 | max movement:     0.240113 | time (ms):      1.545
Iteration   47 | reassigned:       12 | max movement:     0.218218 | time (ms):      1.543
Iteration   48 | reassigned:        5 | max movement:     0.122977 | time (ms):      1.525
